sample_index,id,unique_id,host,dopant,defecttype,site,target_eV,natoms,spacegroup,supercell
10415,17280,61359298461dbdd694d15f957191f99d,W2Te4,W,adsorbate,ads2,6.3766160250000095,55,11,331
10416,17281,6cf987ceee22cb80956772b959089c92,Si2,Tl,adsorbate,ads0,0.0850224149999938,19,164,331
10417,17282,d8ab32ca3fc6d324623d8993ccd2e4d7,Sn2,Mg,adsorbate,ads0,0.9625965049999978,19,164,331
10418,17284,319445c2b39cbc5c6a0de4ce0b7762db,ZrSe2,Mn,interstitial,int2,0.3883132524999926,28,164,331
10419,17285,4fd1f6b8882265cc4b66c86ee8401928,Sn2,Ge,adsorbate,ads1,0.4583198649999991,19,164,331
10420,17286,4c9a881d60536309310df3b6b39d46ec,ZrSe2,Ti,interstitial,int2,-0.3495473550000234,28,164,331
10421,17290,c8ab2e5f395df8125259e20e03525622,W2Se4,Al,adsorbate,ads1,1.9667383624999952,97,11,441
10422,17291,dd6c12956fdf2832f74df82f26613633,W2Te4,V,adsorbate,ads0,4.699845580000028,55,11,331
10423,17292,68f35404e435c21a37524f0d71aa66ef,Si2,Rb,interstitial,int1,7.607602655000003,19,164,331
10424,17293,742c10313b81bf3567743d3fc58d9b5a,ZrSe2,Mo,interstitial,int0,3.5233867399999816,28,164,331
10425,17295,8ad495891b9025118e156fe5f492305c,Sn2,Pt,interstitial,int1,-0.7770035624999991,19,164,331
10426,17297,c7b94a22c43e37bdb27d132969148203,Si2,I,adsorbate,ads1,-0.4523074550000044,19,164,331
10427,17298,59c83f5aa7c39a0c029a8b8ce4551afd,ZrSe2,Sn,interstitial,int0,4.1965936549999965,28,164,331
10428,17301,8dc4aaddaa0452e09000908c5b655665,W2Se4,Be,adsorbate,ads1,3.2936556549999696,97,11,441
10429,17305,96b232ed0d3dde9336dd3870687f9c2f,Si2,Br,adsorbate,ads2,-0.689623023749999,19,164,331
10430,17307,dd65e40ef8d87a561bc372c83b9d97e2,W2Se4,K,adsorbate,ads1,-1.016762810000016,97,11,441
10431,17308,90c545ac7d9689315cf7629350c9492c,Sn2,Ru,adsorbate,ads0,5.028508014999998,19,164,331
10432,17309,4a234feeab1a7c1eaedd4164933afefd,W2Te4,Cl,interstitial,int4,4.467342189999979,55,11,331
10433,17310,602032305dd225b550dd5ec1506a1a40,W2Se4,Hf,adsorbate,ads2,6.006480499999922,97,11,441
10434,17311,a2c9832c90ca045023a14efe77fee66f,W2Se4,Cs,adsorbate,ads0,-1.2870579549999888,97,11,441
10435,17312,ceb6cd6a37c418caf489f00c6b5facc9,W2Te4,Zn,adsorbate,ads1,1.0790420400000111,55,11,331
10436,17313,2284c34fa5af0e7b01ab627c8d1dcb63,Sn2,Y,adsorbate,ads2,-1.5003635900000027,19,164,331
10437,17315,2199d7b731500913ed6e1c04a3c80d2c,Sn2,Tc,adsorbate,ads0,5.063800635,19,164,331
10438,17316,41cf338c7f8468adc216b470b0b961c3,Sn2,Au,adsorbate,ads0,0.8419930425000013,19,164,331
10439,17317,120cbdc77c6c6bb84dfcf4cefe65f783,W2Se4,Ba,adsorbate,ads2,-1.3119091900000366,97,11,441
10440,17318,225765ac79c54020da84df1b8435d9f2,W2Se4,N,adsorbate,ads0,4.6072009699999565,97,11,441
10441,17319,7971e4931f1d905e982455b811c7ff34,Si2,Sr,interstitial,int1,4.575814067500007,19,164,331
10442,17320,e6b8d49a1aa0346518e9b97a3f57ab26,Sn2,Sc,adsorbate,ads1,0.5469929849999993,19,164,331
10443,17321,ae967b08faacb6c8e1d477896577a939,W2Se4,Cr,adsorbate,ads2,2.1628654549999258,97,11,441
10444,17323,cd27b388859b8d674f2889db0536566f,ZrSe2,F,interstitial,int0,-1.832028987500004,28,164,331
10445,17324,e85ecae0dd2a41c9eb83f77dd0f57788,W2Se4,Sc,adsorbate,int3,1.3453105350000136,97,11,441
10446,17325,91573c75962894a29830216742181f48,Sn2,Co,adsorbate,ads0,3.3869010050000017,19,164,331
10447,17326,8583df22f3d664d7f65ba6cb46601fcc,W2Te4,Se,interstitial,int4,2.2495451133333177,55,11,331
10448,17328,aa93741a4ee1f6e1a97d75d05a231c31,W2Te4,N,interstitial,int1,8.572887750000014,55,11,331
10449,17329,fd9659e0101b7be94c906ae3956476f9,W2Se4,Tl,adsorbate,ads1,0.5504606049999801,97,11,441
10450,17330,b1f4475baca1180098d9b62ecb0e153b,Si2,Si,interstitial,ads0,1.9570121050000056,19,164,331
10451,17332,2ef076e93bbd2ab42bd662c7cf20a9d9,Si2,Na,adsorbate,ads0,-0.318446333333336,19,164,331
10452,17333,66416b9b145854610ae74ba217c06b96,Sn2,As,adsorbate,ads1,-0.0002926049999976,19,164,331
10453,17334,3c0a37c52c865bf27128458bbe679138,Si2,Xe,interstitial,int1,10.52395208,19,164,331
10454,17335,e821a0181ee578c90d62e5a2d0e0119c,W2Te4,S,adsorbate,ads1,1.6713572999999888,55,11,331
10455,17336,ca22fae400d23b5ece7f33afc37e64e3,Si2,Mo,adsorbate,ads0,4.4490903299999935,19,164,331
10456,17338,3f59ace907f9c914ed68605d21c242de,Si2,K,adsorbate,ads0,-0.8853701099999955,19,164,331
10457,17339,5241b96bbc5653c3989a620184985526,W2Se4,H,adsorbate,ads2,1.4599819374999772,97,11,441
10458,17341,ab7b0fe33ad0dba319bc70ff53f4ce0c,ZrSe2,Rb,adsorbate,ads1,-1.7268196650000136,28,164,331
10459,17342,74f51659e21d72c9f4b089bdd6eff51c,ZrSe2,Ag,adsorbate,ads0,1.690120727499989,28,164,331
10460,17343,5a399c838a37834dbcb340de473efa6f,Sn2,Ga,adsorbate,ads1,-1.2704759462499975,19,164,331
10461,17344,e7fa2e28dabd7781a1e2bcb26a210abf,W2Se4,Zr,adsorbate,ads2,2.0217411549999422,97,11,441
10462,17345,576856f1df3ea6e7739ae73f4c77cf6d,W2Se4,I,adsorbate,ads0,0.8436293849999774,97,11,441
10463,17346,118b6c9d41ffd466bf538511e20f27aa,Si2,Ti,adsorbate,ads2,0.4347550149999968,19,164,331
10464,17347,ca09b3990c4d8ffe7bbee85c01db4744,Si2,Os,adsorbate,ads1,3.119734010000008,19,164,331
10465,17348,6c1aa0624db960776745d5d845e99815,Si2,Mn,adsorbate,ads2,1.0330718724999972,19,164,331
10466,17349,410a26cf779ca0cd40186ae00c31384c,W2Te4,O,interstitial,int0,6.989430224999977,55,11,331
10467,17350,e0bf0a567c7f110821aec5cd95ec1cae,W2Te4,Re,adsorbate,ads2,5.906880530000031,55,11,331
10468,17351,fc34e0d2d2d25a9ebe22fe32fe0b4d3d,ZrSe2,Tl,interstitial,int0,4.517371794999999,28,164,331
10469,17352,497cd2138471b38d0cf32fad6251ab49,Sn2,Te,adsorbate,ads2,-0.8993209699999998,19,164,331
10470,17355,f1e0a02288ab8ff8d62b5b01ee88632f,ZrSe2,Nb,interstitial,int0,2.4546161899999746,28,164,331
10471,17356,53464f7caed74a0432df77ae7ea69678,W2Te4,Rb,adsorbate,ads1,-0.5640311349999849,55,11,331
10472,17357,3d1e839b69966dad76b588c131fffd52,W2Te4,Ag,adsorbate,ads0,2.294873257500002,55,11,331
10473,17358,8bc4d0ffe86f0cb6cc6b44a2d0bd2dbc,W2Te4,H,interstitial,int3,1.3335116075000162,55,11,331
10474,17359,da4fbe863e3e12a13b3f1ae4474f42c8,W2Se4,Ca,adsorbate,int4,-0.5858962525000087,97,11,441
10475,17361,5fd96baab135a2498cdb4c8259ceb191,W2Se4,Tc,adsorbate,ads0,6.167585134999982,97,11,441
10476,17365,dd9da0bb95f0012fc6641e5cfa1d40c6,ZrSe2,Re,adsorbate,ads2,2.298043369999996,28,164,331
10477,17366,de987ebcc7ef8474654d878ade70358c,Si2,Sn,adsorbate,ads0,0.950635044999994,19,164,331
10478,17368,4d57dccf1c58e64ce8e267ed12b14502,W2Se4,O,adsorbate,ads1,2.051115234999997,97,11,441
10479,17370,90da4b258e6b52b2b132182af122eccd,Sn2,Zn,adsorbate,ads2,0.4287833500000026,19,164,331
10480,17371,9a08790c6d87d158edda1b82fb550c69,ZrSe2,Pd,adsorbate,ads2,-0.0448451450000115,28,164,331
10481,17372,7aba2ce9910d1c10e3fd56c1aeff63ea,W2Se4,Te,adsorbate,ads1,2.176645950000028,97,11,441
10482,17374,2bc9351bd24fb1ffe55fa83e94e234af,ZrSe2,Nb,adsorbate,ads1,2.6348635399999765,28,164,331
10483,17375,db070aed6f5049930ca0777fac8d1d7f,Sn2,Zr,adsorbate,ads1,1.7535869250000058,19,164,331
10484,17376,a48315d85576abf91d507c380ba2afb1,W2Te4,H,adsorbate,ads2,1.5754935375000247,55,11,331
10485,17377,18c61c028d679e81a07a22c779552bbd,W2Se4,O,interstitial,int0,9.55079179500001,97,11,441
10486,17379,25b493ccff112f9e6b766a18f821f3ac,W2Te4,I,adsorbate,ads0,0.5789189850000216,55,11,331
10487,17382,b53681db188724b4043d6713fe17c786,W2Se4,Se,interstitial,ads0,1.5222642233333432,97,11,441
10488,17383,ad22645d25eca113723a28c267c4f7c3,Si2,Sn,interstitial,int1,5.309926705000005,19,164,331
10489,17384,47b8518d9fd7511dd4971611555f5075,W2Te4,Tl,adsorbate,ads1,0.9744446150000066,55,11,331
10490,17386,5cbf02cc3e69c2b4b8c5ffd729f34278,ZrSe2,Rb,interstitial,int0,4.934431094999988,28,164,331
10491,17387,a9d9bcbf3490edc0a5e63c5328cb0c0a,W2Te4,Nb,adsorbate,ads1,5.735462440000028,55,11,331
10492,17388,4a785022f8fba68eeab81d8e204a524f,Si2,V,adsorbate,ads1,2.0517001500000003,19,164,331
10493,17390,c72293682938a19d1b9d9fb0a026cbf6,Si2,K,interstitial,int1,5.701327199999995,19,164,331
10494,17391,70f6ae4e20fdb726475692c49cf4be58,W2Te4,Pd,adsorbate,ads2,1.49013121499999,55,11,331
10495,17392,55af5fcd1e5a9b408ee0fab3458a049e,Si2,Mo,interstitial,int1,1.7322043300000054,19,164,331
10496,17393,4377bcaf6e56c5deca0fc208d1d804dd,W2Se4,H,interstitial,int3,1.2528487574999492,97,11,441
10497,17394,25d5dde94ce5b56e839082e8c646e443,W2Te4,Cs,interstitial,int4,8.931785545000002,55,11,331
10498,17395,c6ad579706efc066ac2047e1d438e4de,W2Te4,O,adsorbate,ads1,0.8088849250000294,55,11,331
10499,17397,3366b64bd55f998fccb25dda77b65d68,ZrSe2,Tl,adsorbate,ads1,-0.3991589050000108,28,164,331
10500,17403,ca50e4abf3eba3eeee0c554e85bad95a,Sn2,B,interstitial,ads2,2.7241718775000017,19,164,331
10501,17404,d68b1c96017805c7b67120040ea91c86,W2Se4,Sc,adsorbate,ads2,0.3736897050000074,97,11,441
10502,17405,2bbc47337221e0a12317a4faf712d039,Sn2,Cr,adsorbate,ads1,1.8001262150000006,19,164,331
10503,17406,2adf1049611b7e7a620877b8fda062c1,Sn2,Ba,adsorbate,ads1,-1.2201302500000035,19,164,331
10504,17408,70023c1e4918ab1b6e13f199f14a0902,Si2,Na,interstitial,int1,2.8633332866666645,19,164,331
10505,17409,7cc3565b9a37f134d80e6f0bee9af1d5,Si2,Xe,adsorbate,ads0,0.0435003000000042,19,164,331
10506,17412,3e1241a0917d892d926d6b90010fc6fc,W2Te4,Ca,adsorbate,ads0,1.6388114775000255,55,11,331
10507,17414,ea559a906e533bf5c5519f96f6c77c9b,W2Te4,N,adsorbate,ads0,4.743964300000021,55,11,331
10508,17416,234819e5399db02d9f5fe2a8a07e0732,Si2,Si,adsorbate,int1,2.615839734999996,19,164,331
10509,17417,2c9cd2f4a43b819868faace51ac4bd2d,W2Se4,Sb,adsorbate,ads0,2.648258079999992,97,11,441
10510,17418,e50542ec8a58a0499ecc20b026cf4517,W2Se4,As,adsorbate,ads2,1.7422950049999395,97,11,441
10511,17420,482b69bae372bb98cbc56f1040986a8c,Si2,Fe,adsorbate,ads2,0.7513325200000036,19,164,331
10512,17421,2f6af9522f0a7544c06b6a24aaf48c6b,ZrSe2,F,adsorbate,ads1,-2.890316587500004,28,164,331
10513,17423,53de48497aecc8f1655558ddcd3386ed,W2Se4,S,adsorbate,ads1,2.005189379999968,97,11,441
10514,17425,2e8932fc0cdac109f9ac7e3c90e699f7,Sn2,Au,interstitial,int1,-0.2536900575000009,19,164,331
10515,17426,76de480dc76427c3dba61c9d005f5143,ZrSe2,Ca,adsorbate,ads0,0.1738548674999955,28,164,331
10516,17427,ea70640a36ca1ac981f795afb7e539c3,Si2,Sr,adsorbate,ads0,0.2288256675000057,19,164,331
10517,17429,a707edad03af909a35bac387b0a51ba4,W2Se4,Cr,interstitial,int3,2.8082115350000065,97,11,441
10518,17430,a9fbfafaf2453718496411e9db691114,ZrSe2,Sn,adsorbate,ads1,0.8482469949999922,28,164,331
10519,17431,6a2cfb419456a6d4159940654ec495cb,W2Se4,Ta,adsorbate,ads1,6.413358230000022,97,11,441
10520,17434,5e3404e3b644fd5296fa9f60febfb9d6,Sn2,Pt,adsorbate,ads0,2.663796467499999,19,164,331
10521,17435,d8b4b218683d3923806150fef5b617cf,Sn2,Al,interstitial,ads2,0.7906407124999997,19,164,331
10522,17438,7034cabaf97b2f99f05955eae8727386,W2Te4,Os,adsorbate,ads0,7.839242310000023,55,11,331
10523,17440,e33b3f472a19139f5d6a5666770091ce,Si2,Nb,interstitial,int1,0.997872969999996,19,164,331
10524,17441,b5633d635e71a68f54039ba260d1d880,W2Se4,Ni,adsorbate,ads0,3.579641885000028,97,11,441
10525,17443,bffb179ea0140e938c63651b4a7eddfa,W2Te4,Mo,adsorbate,ads1,5.8204777700000285,55,11,331
10526,17444,d0ab332abf4e2d7dbf65431ceed92aa4,ZrSe2,C,adsorbate,ads0,5.470319347499993,28,164,331
10527,17445,e796bbc3d72815068d82204ba62036b0,W2Se4,V,adsorbate,ads0,4.296139049999948,97,11,441
10528,17446,84baeb59714c56c59d279a681024e008,W2Se4,Xe,adsorbate,ads1,0.0451173699999989,97,11,441
10529,17447,1a6341947cf807c92cc9ba5b42b47855,ZrSe2,Os,adsorbate,ads0,7.2020312999999785,28,164,331
10530,17448,3339341deac096090946292daf6ef89f,Sn2,Hf,adsorbate,ads1,2.371530120000001,19,164,331
10531,17449,b4a1518711e18970f60b23a90b889a64,Sn2,Mg,interstitial,int1,0.0438318150000016,19,164,331
10532,17450,aefd07b72ed299d1992c0bea8c6ac089,Si2,O,interstitial,int1,0.4011999250000001,19,164,331
10533,17451,f9386e375e476adc78bb17f4e8f582e0,Si2,Tl,interstitial,int1,5.965306745000002,19,164,331
10534,17452,555ef9cf85cf961cb224a92128e483ba,W2Te4,Sn,adsorbate,ads1,2.463220245000012,55,11,331
10535,17453,2067f7eb840b879aa1abe8489b66bb21,W2Te4,K,adsorbate,ads1,-0.4260185600000159,55,11,331
10536,17454,3a8b3dd560dab2aa9e5ddede1eac1338,Sn2,Be,interstitial,ads2,1.608400114999998,19,164,331
10537,17455,5931288a7a4b6be64d06d1d84a51e4d2,ZrSe2,Mo,adsorbate,ads1,3.3905656199999936,28,164,331
10538,17457,a548dbd73bb0f01916c15b3509660295,W2Se4,C,interstitial,int4,3.920527597499996,97,11,441
10539,17460,a88af4e67cb22980618f1babafac33eb,Si2,Rb,adsorbate,ads0,-1.0307996649999949,19,164,331
10540,17461,a21805fd9a7d9ee42451d8976137d8f1,Si2,Ag,adsorbate,ads1,0.8751189175000049,19,164,331
10541,17463,c8ce69972465eaab8c155c3aba8b6ebf,ZrSe2,Si,adsorbate,ads1,0.8723751449999799,28,164,331
10542,17464,3f270df5e45f0aa5fe791cea445f1f55,Si2,N,interstitial,int0,4.652452340000002,19,164,331
10543,17465,93a636174303352ee95d6d1d5da6c690,W2Te4,Cd,adsorbate,ads2,0.7091182199999956,55,11,331
10544,17466,6be5d22eafb055605bf893353296bf1d,Sn2,F,interstitial,ads2,-1.995730687500001,19,164,331
10545,17467,b2f3810ae979df63d39fb5f3c23190be,Sn2,Hg,adsorbate,ads0,0.0299644050000003,19,164,331
10546,17468,dd20da9bbaa50adbd902ba4753ffcf83,W2Se4,P,adsorbate,ads2,1.7823776399999325,97,11,441
10547,17469,f1d6225ea551fccd3a768fc3d0f2fa29,ZrSe2,Na,adsorbate,ads1,-1.8097817833333585,28,164,331
10548,17470,4f0a34b8c5b0aa3215461a7b49ee3c40,W2Se4,Cl,adsorbate,ads0,0.5708370299999741,97,11,441
10549,17471,93503cb703515766b71b9dfcf061d993,ZrSe2,Xe,interstitial,int0,7.734643719999991,28,164,331
10550,17472,3b95d60c2525c2708d9431ff47407d80,Si2,S,adsorbate,ads0,-1.092200769999999,19,164,331
10551,17473,45aff21568a30f7cd9f993903868770b,ZrSe2,Y,interstitial,int0,1.0237739899999987,28,164,331
10552,17475,16162b0323f8e74ad36dca4d1295ed1b,Sn2,Li,adsorbate,ads2,-0.5255330900000021,19,164,331
10553,17478,66a1d7c150b6f52a0eac0ebabf9879a7,ZrSe2,Sr,interstitial,int0,2.340861137499987,28,164,331
10554,17479,cc28682017081bb0cc71a7fe6e31bb89,Sn2,Ir,adsorbate,ads1,1.1576781024999951,19,164,331
10555,17480,84c96b24583fddabffbb056b0d4d6d96,W2Te4,P,interstitial,int3,2.9872216100000024,55,11,331
10556,17481,7c854dd7b718cb290eb0ca752b1ec1a0,W2Te4,Si,adsorbate,ads1,3.5641734349999883,55,11,331
10557,17482,1afdb81fd44ec5004b4016123001c5b1,ZrSe2,Fe,interstitial,int2,0.5207829599999751,28,164,331
10558,17483,25fcdffb125d37ef4494f30ab3c537fa,ZrSe2,B,interstitial,ads1,2.182946207499977,28,164,331
10559,17484,658b5a5c08771a36ad0b20798f21260d,W2Se4,Lu,adsorbate,ads2,0.5703770249999769,97,11,441
10560,17487,7d180bb482f57a4156be0da2d603d460,ZrSe2,Sb,adsorbate,ads1,0.8829286299999959,28,164,331
10561,17489,bcacc7fd56c21764351eef3a5b07efd8,ZrSe2,Tc,adsorbate,ads2,1.2788802549999758,28,164,331
10562,17490,54a31118291c6bee01728ba721e1c879,Si2,Cl,interstitial,int1,3.7740345899999954,19,164,331
10563,17492,7b17e3b9953daf78dfa1416eb5c59e45,Si2,Ir,adsorbate,ads2,0.3852625725000056,19,164,331
10564,17493,4dfd4b4fa59ead1261932ec3372f044c,ZrSe2,Au,adsorbate,ads2,1.893055482499976,28,164,331
10565,17494,9bde3777342e9177f00fa3a8c7a45026,ZrSe2,O,adsorbate,ads0,0.96116444499998,28,164,331
10566,17495,ba79b0ed6f549162abd8af24a0499a91,W2Se4,Ca,adsorbate,ads1,0.4121851974999637,97,11,441
10567,17499,57dfb442882bb2fa714d119ac6be5b52,Si2,Li,adsorbate,ads1,-0.6384351399999975,19,164,331
10568,17500,f0bc082381645556febbb5070d19c5b3,ZrSe2,Cr,interstitial,int2,14.579034834999996,28,164,331
10569,17501,16bfb258fe0e7b61ee775a6a120f0ff0,W2Te4,Sb,adsorbate,ads1,3.0172290899999874,55,11,331
10570,17502,fbb996c98152f1d5f7cfa3b0b15e3def,ZrSe2,Co,adsorbate,ads2,0.6116979749999736,28,164,331
10571,17503,423151065eefd8c6a2a5545a2223b992,Si2,C,interstitial,int1,4.610690917500007,19,164,331
10572,17505,290fc291362397dd58a7965862b29e2c,ZrSe2,I,adsorbate,ads1,0.6998747649999959,28,164,331
10573,17506,d5b110e88306a0f29573c18e63f53a98,ZrSe2,Cs,interstitial,int0,5.787827094999988,28,164,331
10574,17507,eaffdce70baa5be988877d0041f79ac1,W2Te4,Au,adsorbate,ads2,1.79605612250002,55,11,331
10575,17508,59a2f3cea75e9e5cef84bff1c4c88801,W2Se4,O,interstitial,int4,0.9279359050000268,97,11,441
10576,17510,dd3121ae5e324651e9ea5cc4af189f5d,Si2,Be,adsorbate,ads1,1.157399665000003,19,164,331
10577,17511,7f9deeecd8f2aa45e2e4199dcda1c0b5,Si2,B,interstitial,int0,5.274734857500004,19,164,331
10578,17512,28f4b06159fc2ab5ae097369a41c9de5,ZrSe2,Se,interstitial,ads1,1.190125383333316,28,164,331
10579,17513,88517d95a31e4d776fef839d1d1a21f4,Sn2,Bi,adsorbate,ads1,-0.0799855783333325,19,164,331
10580,17514,1450858b305a382b7861fcecda82c70f,W2Te4,Zn,interstitial,int4,2.8013758600000287,55,11,331
10581,17515,fc957857190bd89390a534bbdef85ca2,Sn2,Ag,adsorbate,ads2,0.7001578774999984,19,164,331
10582,17516,7a80c2ffa267eae25d1ddfa3a1f481e9,Si2,Hf,adsorbate,ads2,1.019587729999996,19,164,331
10583,17518,cec1dca579b8580d99b60d3c12fbfd68,Si2,Ni,interstitial,int1,0.5905808549999971,19,164,331
10584,17519,be0c7acfa4c44efa5fbc911a47e62205,W2Se4,Nb,adsorbate,ads0,5.786905480000009,97,11,441
10585,17520,74da80cfb7c71fb672021da9c76ba53d,W2Se4,Br,adsorbate,ads2,0.5030435062499836,97,11,441
10586,17521,d5e9529a53d867f9ee6693e1d6711693,ZrSe2,Te,adsorbate,ads0,1.474675419999988,28,164,331
10587,17522,dbe1733ff30c0ef70958fb33e6b3a56a,W2Te4,F,adsorbate,ads0,-1.1653076275000072,55,11,331
10588,17523,aae3cc123a0457ba139d4dd322e3758d,Si2,Y,adsorbate,ads1,0.0398692700000005,19,164,331
10589,17526,88dc09fef73835c5762509184a590b8a,Sn2,Pd,interstitial,int1,-0.9270832850000028,19,164,331
10590,17527,d9807429a916672f26f18eb1b50034fc,W2Te4,Se,adsorbate,ads1,2.0290644133333218,55,11,331
10591,17530,85ad22b7dfa9cd5d9cb7678e36466274,W2Te4,Te,interstitial,ads0,1.5536725800000166,55,11,331
10592,17531,fbee1b5f28b63164ac34298472a47e57,Sn2,P,interstitial,int1,0.4866982099999966,19,164,331
10593,17532,f9e1a22b0803053dddac23da9b3d2f11,Sn2,Re,adsorbate,ads0,6.629154849999999,19,164,331
10594,17533,9f0423050d0130d951ee9684bf0a5a39,ZrSe2,N,adsorbate,ads1,2.4019831699999994,28,164,331
10595,17535,77c0322cf2c23df6c7722e189c0aa4ec,Si2,Al,adsorbate,ads1,0.6808789724999964,19,164,331
10596,17536,65ee7e7d4b0223cfe6c7b1db1aa7eab8,W2Te4,S,interstitial,int4,2.6231963499999784,55,11,331
10597,17537,3eded560e8c10e436a2b443b50c5c9ff,ZrSe2,Zn,adsorbate,ads0,1.032302699999995,28,164,331
10598,17539,a8161e2730f15f057970e09ca5ea7247,Sn2,Cd,interstitial,int1,1.2915076099999987,19,164,331
10599,17540,1381ec012eec1aad0e0edf0e3b227f68,Sn2,I,adsorbate,ads2,-0.8427922850000027,19,164,331
10600,17542,fe30103b0eeabdc81753680db1003eb6,ZrSe2,W,interstitial,int2,2.8016595149999883,28,164,331
10601,17544,331aac6f59ea5f34e08096b85a5fdd88,Si2,Cu,adsorbate,ads1,1.073995652499994,19,164,331
10602,17545,c4019d45d681ea2fa94ff7c56c8b4163,ZrSe2,Ir,interstitial,int2,1.602202682499987,28,164,331
10603,17546,8b1a4ef70c9e8a3ae23635e6bf9907fb,W2Te4,V,adsorbate,ads1,4.326677989999991,55,11,331
10604,17548,a8645409de2dee2dabc4240e2f31ce04,W2Se4,Al,adsorbate,int4,1.6217349424999834,97,11,441
10605,17550,63e8319d351d17930e665f7af7ac43e6,W2Se4,C,interstitial,int0,12.362608337499935,97,11,441
10606,17551,5777e485860ca056e29adbc0b59b656f,ZrSe2,Cl,adsorbate,ads1,-0.7517941600000073,28,164,331
10607,17552,93a5db48f74929c6dae7dd334ceef667,Sn2,H,adsorbate,ads0,0.124497147499996,19,164,331
10608,17553,865ad4f26bba838f160049f8c2a0cb99,ZrSe2,V,interstitial,int0,2.503892689999999,28,164,331
10609,17554,5cd724db56b7e7d0730144141cde009b,ZrSe2,K,adsorbate,ads0,-1.2938506700000107,28,164,331
10610,17555,f0b03fd12f7a0c835f856d609685851f,Si2,Sb,interstitial,int1,5.401980069999994,19,164,331
10611,17556,a45dc0fba59ad171effbe7cf5356bdac,W2Se4,Si,adsorbate,ads0,3.478164424999933,97,11,441
10612,17557,ad13a9c338b2448040dedeec3a947d5e,W2Se4,Be,interstitial,int4,1.0419042850000042,97,11,441
10613,17559,db75f8c90e1a5180edfbe1cd6a02ab04,Si2,Cs,adsorbate,ads0,-1.2829468849999954,19,164,331
10614,17560,8589307d28545b471effea34729d74c4,W2Te4,C,adsorbate,ads1,6.3634035975000085,55,11,331
10615,17561,15bf831b1f637518551095fd3de51077,ZrSe2,Li,adsorbate,int1,-1.4335111800000095,28,164,331
10616,17562,ab1d41fc101c7d5574d4e08fc947d004,Si2,Cr,adsorbate,ads2,1.0913709749999985,19,164,331
10617,17563,8993fd4c7fe5cb884068b8d241a1d5ad,W2Te4,Cl,adsorbate,ads1,-0.1468929099999956,55,11,331
10618,17564,d13e91014c6e73128374f0c4016478f9,Si2,Ba,adsorbate,ads2,-1.807307969999996,19,164,331
10619,17566,39d86d9d023d7f898294a21fc606b03a,ZrSe2,P,interstitial,int2,2.1776429899999776,28,164,331
10620,17568,1c19cb0f72ceaba46c87d07d2d6553fb,Si2,F,interstitial,int0,-0.6302669774999936,19,164,331
10621,17569,9fcfb2c1ce66939157b124bdfa12611c,ZrSe2,Ni,adsorbate,ads1,1.1397715649999878,28,164,331
10622,17571,3a87022f6d4997f50e2c27afaa5b29b2,ZrSe2,Hf,adsorbate,int2,0.0705980199999753,28,164,331
10623,17573,c40ad48b83d989ca5c5a7e82f35c5011,W2Se4,Li,adsorbate,int4,-0.5381766500000242,97,11,441
10624,17574,787e64beaf4e604ca12c7a7502b602a8,ZrSe2,Mg,adsorbate,ads2,-0.3548521250000247,28,164,331
10625,17575,b772de1da80871ce2f04fc714cd68788,W2Te4,Xe,interstitial,int4,10.614576499999984,55,11,331
10626,17576,78f2eef9d0b7d8e26330851e518e4a5f,W2Te4,Ru,adsorbate,ads2,4.380016755000012,55,11,331
10627,17577,7b1d1882a961c1191f707136cb168163,W2Se4,Y,adsorbate,ads0,3.0454264599999625,97,11,441
10628,17578,552522607eb90df980f6f52dff57be52,W2Se4,Sn,adsorbate,ads0,2.325787634999936,97,11,441
10629,17579,225f1f35b78f681d8dd586960110a973,Si2,Se,interstitial,int1,3.738428673333337,19,164,331
10630,17580,4e164b20157f84da42dd57f42806ba24,W2Te4,B,adsorbate,ads0,5.628162297499981,55,11,331
10631,17583,1aecf54156b516cbbd7e787ba8afe138,ZrSe2,Ta,adsorbate,ads0,6.365526189999992,28,164,331
10632,17584,d6d1e1ba18a94315c27d07bc98a83814,W2Te4,Mg,adsorbate,ads2,1.2773741350000138,55,11,331
10633,17586,1c64ac4e46e7981436e210d228dd84cf,W2Se4,Mo,adsorbate,ads0,5.813183799999994,97,11,441
10634,17589,f7ce2f86fb754429a701935d7d94e7b2,W2Te4,Ta,adsorbate,ads0,7.592854499999982,55,11,331
10635,17590,26fc0655aaa1724f1929d1bb68d2c744,ZrSe2,Rh,interstitial,int2,0.8507063699999833,28,164,331
10636,17592,2087f2880ba9a112f2c39ba626f64b61,W2Se4,Mn,adsorbate,ads2,1.7690248724999351,97,11,441
10637,17595,6a213dd7a6f144e2da6e61abe88a4eef,W2Se4,Ti,adsorbate,ads2,1.7144574549999767,97,11,441
10638,17596,adf6b4124cf3f2d8d63a0cb2eaa31fe9,ZrSe2,Ru,adsorbate,ads2,1.238785874999989,28,164,331
10639,17597,9ba90ef6a7065ab160b6dd0d29ec2780,W2Se4,B,interstitial,int1,2.26046144750003,97,11,441
10640,17598,d227958a3eacda9fbc88044837abff1c,Si2,Zr,adsorbate,ads2,0.3052864549999992,19,164,331
